ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,District,Year,Latitude,Longitude
13061868,05/03/2023 05:15:00 PM,072XX S CONSTANCE AVE,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,3.0,2023,41.763041808,-87.58052121
13282767,11/19/2023 08:01:00 PM,010XX N DRAKE AVE,NARCOTICS,POSSESS - AMPHETAMINES,STREET,True,False,11.0,2023,41.899574402,-87.715228638
13350790,01/27/2024 05:00:00 PM,027XX N HAMPDEN CT,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,19.0,2024,41.93172317,-87.642089862
13372467,02/18/2024 07:27:00 AM,011XX N LAWNDALE AVE,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,11.0,2024,41.902440353,-87.718988246
13395314,03/11/2024 07:32:00 PM,037XX W CHICAGO AVE,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,11.0,2024,41.895420644,-87.720539406
13475797,05/28/2024 04:14:00 AM,029XX N MANGO AVE,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,SIDEWALK,True,False,25.0,2024,41.933785754,-87.769978266
13477355,12/01/2023 12:00:00 AM,013XX W DEVON AVE,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,True,False,24.0,2023,41.998157433,-87.663352593
13481196,11/20/2022 08:00:00 AM,057XX S MORGAN ST,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,7.0,2022,,
13515903,07/02/2024 09:45:00 PM,049XX W HUBBARD ST,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,15.0,2024,41.888657588,-87.749264906
13616095,09/30/2024 06:55:00 PM,082XX S MORGAN ST,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,False,6.0,2024,41.744225323,-87.64871076
13620127,09/26/2024 12:00:00 AM,065XX S HARVARD AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,7.0,2024,41.775417555,-87.63331142
13632645,10/16/2024 06:00:00 AM,065XX S HARVARD AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,7.0,2024,41.775417555,-87.63331142
13545369,10/01/2022 12:00:00 AM,013XX N LOREL AVE,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,True,True,25.0,2022,,
13633728,10/17/2024 11:00:00 AM,065XX S HARVARD AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,7.0,2024,41.775417555,-87.63331142
13648093,10/30/2024 05:35:00 PM,021XX S WOOD ST,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,12.0,2024,41.852798856,-87.670957449
13649625,11/01/2024 03:43:00 AM,027XX N MENARD AVE,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,25.0,2024,41.930212643,-87.771071773
13649645,11/01/2024 03:53:00 AM,020XX N PARKSIDE AVE,ROBBERY,ARMED - HANDGUN,ALLEY,False,False,25.0,2024,41.917294533,-87.766956142
13649704,11/01/2024 03:25:00 AM,057XX W GRAND AVE,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,25.0,2024,41.919261775,-87.768551783
13650550,11/01/2024 02:36:00 AM,044XX S PULASKI RD,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,8.0,2024,41.812407401,-87.723755992
13656270,07/08/2024 12:00:00 AM,003XX S WABASH AVE,DECEPTIVE PRACTICE,INSURANCE FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,1.0,2024,41.877720707,-87.626074914
13657558,11/08/2024 05:45:00 PM,033XX W 84TH ST,THEFT,OVER $500,RESIDENCE,False,False,8.0,2024,41.74061686,-87.705462538
13689993,12/12/2024 09:46:00 AM,016XX N PULASKI RD,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,True,False,25.0,2024,41.91058325,-87.726353375
13697856,12/20/2024 08:00:00 AM,001XX S DEARBORN ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,True,False,1.0,2024,41.879845704,-87.629356347
13707170,12/29/2024 01:00:00 AM,011XX S INDEPENDENCE BLVD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,11.0,2024,41.867767171,-87.719569986
13650304,11/01/2024 02:44:00 AM,042XX W 31ST ST,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,10.0,2024,41.836819936,-87.729891172
13660451,11/11/2024 04:23:00 PM,033XX W CHICAGO AVE,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,True,False,11.0,2024,41.895513193,-87.710705961
13655962,11/07/2024 10:45:00 AM,063XX N WESTERN AVE,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,True,False,24.0,2024,41.996366085,-87.68984012
13656318,11/07/2024 09:08:00 AM,024XX W ROSEMONT AVE,ROBBERY,AGGRAVATED,SIDEWALK,True,False,24.0,2024,41.995902793,-87.690414993
13733594,12/22/2024 12:00:00 AM,088XX S SAGINAW AVE,THEFT,FROM BUILDING,RESIDENCE,False,False,4.0,2024,41.734623247,-87.55966551
13695847,08/15/2024 12:00:00 AM,023XX W 24TH ST,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,10.0,2024,41.848417813,-87.684204638
13733004,12/15/2024 02:45:00 AM,090XX S HARVARD AVE,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,6.0,2024,41.729315893,-87.631943776
13733315,02/01/2021 01:10:00 PM,066XX W 64th Pl,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,8.0,2021,,
13732903,01/01/2020 12:00:00 AM,014XX W 72ND ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,7.0,2020,,
13730491,12/21/2024 02:30:00 PM,004XX N MICHIGAN AVE,THEFT,$500 AND UNDER,RESTAURANT,False,False,18.0,2024,41.889906681,-87.624100509
13730321,08/24/2024 09:30:00 PM,016XX S SAWYER AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,10.0,2024,41.858556333,-87.706659549
13732831,01/01/2023 12:00:00 AM,001XX W 112TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,5.0,2023,,
13730148,03/16/2024 12:00:00 AM,024XX S DAMEN AVE,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,False,False,10.0,2024,41.84723338,-87.675712732
13733128,01/06/2024 11:00:00 PM,083XX S CONSTANCE AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,4.0,2024,,
13733228,10/17/2023 09:00:00 AM,015XX S DRAKE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,10.0,2023,,
13733571,11/15/2024 12:00:00 PM,044XX S PULASKI RD,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,BANK,False,False,8.0,2024,41.812500741,-87.723762444
13731326,12/30/2024 07:50:00 PM,0000X S Columbus Dr,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1.0,2024,41.881776822,-87.620767948
13729824,12/23/2024 08:00:00 PM,022XX W GRANVILLE AVE,OBSCENITY,POST GRAPHIC INFO PORGNOGRAPHIC INTERNET OR POSS GRAPHIC INF,APARTMENT,True,True,24.0,2024,41.994149091,-87.686478103
13731056,12/21/2024 12:01:00 AM,024XX N NEVA AVE,THEFT,OVER $500,RESIDENCE,False,False,25.0,2024,41.924660325,-87.80441289
13732986,12/09/2024 03:00:00 PM,004XX W 66TH ST,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,7.0,2024,41.774407783,-87.635588021
13730374,12/23/2024 02:15:00 PM,124XX S LA SALLE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,5.0,2024,41.668083246,-87.625929295
13731090,08/31/2024 12:00:00 AM,017XX S STATE ST,OTHER OFFENSE,TELEPHONE THREAT,POLICE FACILITY / VEHICLE PARKING LOT,False,False,1.0,2024,41.858594819,-87.627214427
13732946,04/05/2023 12:30:00 PM,013XX W CHESTNUT ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,12.0,2023,,
13730373,10/23/2024 12:00:00 PM,118XX S PERRY AVE,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,False,False,5.0,2024,41.679176574,-87.625152563
13731333,12/19/2024 01:30:00 PM,051XX S Kenwood Ave,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2.0,2024,41.801790103,-87.593458263
13730217,12/22/2024 12:00:00 AM,015XX N LA SALLE DR,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,18.0,2024,41.909786287,-87.633105375
13731051,12/15/2024 08:00:00 AM,080XX S FRANCISCO AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,8.0,2024,41.747565472,-87.695005895
13730007,12/16/2024 08:19:00 PM,009XX N ORLEANS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,18.0,2024,41.899139288,-87.637269548
13733115,09/30/2024 08:02:00 PM,021XX N NEENAH AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,25.0,2024,41.919542168,-87.788530478
13733465,11/01/2024 12:00:00 AM,012XX S HARDING AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,10.0,2024,41.865581285,-87.723933998
13731030,12/28/2024 12:00:00 PM,079XX S KEDVALE AVE,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,False,False,8.0,2024,41.748117479,-87.725441944
13733005,12/29/2024 08:00:00 PM,063XX W BERTEAU AVE,THEFT,$500 AND UNDER,RESIDENCE,False,False,16.0,2024,41.956593511,-87.784825302
13732882,10/03/2022 09:00:00 AM,022XX W 18TH PL,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESIDENCE,False,False,12.0,2022,,
13588025,09/04/2024 10:00:00 AM,075XX N RIDGE BLVD,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,24.0,2024,42.018987038,-87.684588803
13732718,01/01/2017 12:00:00 AM,009XX N KINGSBURY ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,18.0,2017,,
13732934,02/03/2023 09:00:00 AM,064XX S STONY ISLAND AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,3.0,2023,,
13731101,10/01/2024 12:01:00 AM,016XX W 82ND ST,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,RESIDENCE,False,False,6.0,2024,41.744884198,-87.664123445
13730272,11/18/2024 12:00:00 AM,122XX S YALE AVE,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,5.0,2024,41.671869683,-87.628486601
13730046,12/07/2024 12:00:00 AM,026XX W ESTES AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,24.0,2024,42.01035061,-87.695766808
13731100,06/30/2024 12:00:00 AM,013XX W 76TH ST,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,True,6.0,2024,41.755908546,-87.65763916
13733595,03/04/2021 08:00:00 AM,014XX N KARLOV AVE,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,25.0,2021,,
13730337,08/20/2024 08:30:00 PM,016XX S SAWYER AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,10.0,2024,41.858556333,-87.706659549
13732935,12/14/2021 12:01:00 AM,081XX S AVALON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,4.0,2021,,
13730070,10/01/2024 02:00:00 PM,014XX N CLEVELAND AVE,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,18.0,2024,41.908354604,-87.640931322
13730511,08/02/2024 02:00:00 PM,053XX N ROCKWELL ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,20.0,2024,41.978895934,-87.694153523
13733655,11/01/2024 12:00:00 AM,020XX W JARVIS AVE,THEFT,$500 AND UNDER,APARTMENT,False,False,24.0,2024,42.015137831,-87.682320658
13733202,01/01/2017 12:00:00 AM,058XX S WHIPPLE ST,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,8.0,2017,,
13732838,12/08/2024 12:00:00 AM,044XX S UNIVERSITY AVE,THEFT,OVER $500,RESIDENCE,False,True,2.0,2024,41.81399924,-87.598137918
10299429,11/03/2015 10:00:00 PM,078XX S LUELLA AVE,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,4.0,2015,41.752708105,-87.56990774
10302752,11/05/2015 08:00:00 AM,043XX N NARRAGANSETT AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,16.0,2015,41.958902502,-87.786783523
11384962,07/19/2018 01:55:00 AM,007XX N LAVERGNE AVE,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,15.0,2018,41.894386554,-87.750685552
11848137,01/01/2018 12:00:00 AM,081XX S EBERHART AVE,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,True,False,6.0,2018,,
12369971,05/18/2021 04:00:00 PM,038XX S HERMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,9.0,2021,41.823723064,-87.669004532
12844577,09/29/2022 04:00:00 AM,083XX S KINGSTON AVE,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,True,True,4.0,2022,41.74368453,-87.562462526
12976897,02/08/2023 11:00:00 AM,067XX S CALIFORNIA AVE,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,SCHOOL - PRIVATE GROUNDS,False,True,8.0,2023,41.771117937,-87.693185122
13041939,04/14/2023 09:15:00 AM,066XX S MARSHFIELD AVE,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,RESIDENCE,False,False,7.0,2023,41.773204093,-87.665313874
13198425,09/02/2023 07:07:00 PM,026XX N ELSTON AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,14.0,2023,41.929743818,-87.684273777
13207635,09/11/2023 08:30:00 PM,074XX S EUCLID AVE,ROBBERY,ARMED - HANDGUN,APARTMENT,True,False,3.0,2023,41.760098542,-87.577385187
13337656,01/10/2024 07:26:00 PM,027XX N CLYBOURN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,19.0,2024,41.93121391,-87.676890454
13344742,01/21/2024 10:00:00 PM,020XX W BIRCHWOOD AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,True,24.0,2024,42.017941972,-87.682247898
13355724,02/01/2024 10:33:00 PM,014XX W 47TH ST,ROBBERY,ATTEMPT ARMED - HANDGUN,RESTAURANT,False,False,9.0,2024,41.808662657,-87.660547675
13367656,01/23/2024 12:00:00 PM,014XX N OGDEN AVE,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",SCHOOL - PUBLIC BUILDING,True,False,18.0,2024,41.907722138,-87.645739645
13397107,03/13/2024 09:15:00 AM,002XX E HURON ST,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,True,False,18.0,2024,41.895003278,-87.62152816
13423996,04/07/2024 06:47:00 PM,026XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,19.0,2024,41.930906002,-87.644017035
13430336,04/13/2024 01:58:00 PM,033XX N ASHLAND AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,19.0,2024,41.941748603,-87.668718084
13442134,04/25/2024 07:46:00 PM,047XX W IRVING PARK RD,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,17.0,2024,41.953439027,-87.746258499
13443160,04/25/2024 04:57:00 PM,041XX S PULASKI RD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,8.0,2024,41.817748687,-87.723929123
13448945,05/02/2024 08:47:00 PM,010XX W NORTH AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,18.0,2024,41.910835515,-87.653351515
13451113,05/06/2024 12:01:00 AM,040XX W 26TH ST,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,True,False,10.0,2024,41.844233381,-87.72594962
13460297,12/22/2017 12:00:00 AM,017XX N NASHVILLE AVE,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,25.0,2017,41.911574252,-87.789972279
13467040,05/16/2024 06:21:00 PM,027XX N CLYBOURN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,19.0,2024,41.93121391,-87.676890454
13572678,08/23/2024 12:34:00 AM,035XX S HALSTED ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,9.0,2024,41.830166282,-87.646093263
13578212,08/27/2024 06:00:00 PM,070XX S COTTAGE GROVE AVE,DECEPTIVE PRACTICE,INSURANCE FRAUD,POLICE FACILITY / VEHICLE PARKING LOT,True,False,3.0,2024,41.76680404,-87.605619683
13619388,10/03/2024 09:14:00 PM,011XX W JACKSON BLVD,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,12.0,2024,41.877822179,-87.655181405
13619782,09/23/2024 03:30:00 PM,044XX S LAKE PARK AVE,KIDNAPPING,UNLAWFUL RESTRAINT,RESIDENCE - GARAGE,True,False,2.0,2024,41.813717283,-87.596534432
13623821,10/07/2024 09:30:00 AM,063XX W 64TH PL,ASSAULT,SIMPLE,APARTMENT,True,False,8.0,2024,41.774975343,-87.779596898
13629717,10/13/2024 01:58:00 PM,006XX W HARRISON ST,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,True,False,1.0,2024,41.874363279,-87.643013039
13651216,11/02/2024 11:30:00 AM,028XX W WALTON ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,True,False,12.0,2024,41.898070208,-87.697075877
13675014,11/26/2024 06:30:00 AM,079XX S STONY ISLAND AVE,BURGLARY,FORCIBLE ENTRY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,True,False,4.0,2024,41.750172505,-87.58578747
13676980,11/28/2024 06:40:00 AM,069XX S WINCHESTER AVE,ROBBERY,ARMED - HANDGUN,STREET,True,False,7.0,2024,41.767649405,-87.672391261
13699885,12/22/2024 05:20:00 PM,076XX S MAY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,6.0,2024,41.755074987,-87.652645242
13701196,12/24/2024 05:58:00 AM,012XX N MILWAUKEE AVE,ASSAULT,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,STREET,True,False,14.0,2024,41.903623535,-87.666902214
13703518,03/15/2024 12:00:00 PM,080XX S STONY ISLAND AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AUTO / BOAT / RV DEALERSHIP,False,False,4.0,2024,41.749632061,-87.585815728
13707854,12/31/2024 10:30:00 PM,040XX W 21ST ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,10.0,2024,41.853483307,-87.725763009
13731936,11/05/2024 10:00:00 PM,098XX S DR MARTIN LUTHER KING JR DR,THEFT,$500 AND UNDER,RESIDENCE,False,True,5.0,2024,41.715244415,-87.61396649
12987405,02/18/2023 10:58:00 PM,100XX S HALSTED ST,HOMICIDE,RECKLESS HOMICIDE,STREET,True,False,22.0,2023,41.711733856,-87.642953935
13734124,08/14/2023 12:01:00 AM,014XX W 57TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,7.0,2023,,
13733713,12/27/2024 05:35:00 AM,057XX S CICERO AVE,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,False,8.0,2024,41.788987036,-87.74147999
13734509,12/10/2024 04:30:00 PM,064XX N SHERIDAN RD,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,False,24.0,2024,41.998734156,-87.660613118
13732377,12/29/2024 12:00:00 PM,048XX W WASHINGTON BLVD,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,15.0,2024,41.881805637,-87.746121485
13731751,12/22/2024 02:00:00 PM,035XX W 15TH ST,CRIMINAL TRESPASS,TO LAND,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,10.0,2024,41.860813111,-87.714434698
13732164,12/31/2024 12:00:00 PM,089XX S BRANDON AVE,THEFT,OVER $500,APARTMENT,False,False,4.0,2024,41.733244714,-87.547001979
13731787,12/22/2024 08:00:00 PM,024XX E 97TH ST,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,4.0,2024,41.718957855,-87.565673772
13732303,12/27/2024 07:51:00 PM,015XX N KINGSBURY ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,18.0,2024,41.910533752,-87.653832316
13732112,08/19/2024 02:53:00 PM,033XX W PENSACOLA AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,17.0,2024,41.960247081,-87.711278451
13424973,05/04/2022 12:00:00 AM,018XX N KEELER AVE,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,25.0,2022,,
13731962,11/12/2024 10:00:00 AM,009XX N LONG AVE,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,15.0,2024,41.897936055,-87.760743346
13731819,11/22/2024 12:00:00 PM,033XX W 63RD ST,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,8.0,2024,41.778915091,-87.706735273
13732337,12/23/2024 03:20:00 AM,017XX W Berteau Ave,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SIDEWALK,False,False,19.0,2024,41.957886501,-87.673333622
13731603,12/30/2024 01:25:00 PM,001XX S WABASH AVE,THEFT,OVER $500,RESTAURANT,False,False,1.0,2024,41.880251406,-87.626157171
13734626,12/20/2024 05:00:00 PM,002XX W SCOTT ST,THEFT,OVER $500,RESIDENCE,False,False,18.0,2024,41.904938791,-87.635164084
13732228,11/20/2024 08:00:00 AM,057XX S CICERO AVE,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,8.0,2024,41.788987036,-87.74147999
13732321,08/31/2024 03:45:00 PM,053XX S Harper Ave,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,2.0,2024,41.798954417,-87.589078944
13732429,12/19/2024 12:00:00 AM,081XX S JUSTINE ST,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,6.0,2024,41.745775308,-87.662106086
13733896,11/08/2023 01:00:00 PM,071XX S EAST END AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,3.0,2023,,
13732056,12/07/2024 09:00:00 PM,062XX N WASHTENAW AVE,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,False,True,24.0,2024,41.994622833,-87.697100981
13731726,10/18/2024 02:00:00 PM,068XX S MICHIGAN AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,3.0,2024,41.770506057,-87.621824792
13734037,10/23/2023 12:00:00 AM,066XX S DREXEL AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,3.0,2023,,
13732224,12/26/2024 07:30:00 PM,077XX S SOUTH SHORE DR,ASSAULT,SIMPLE,APARTMENT,False,False,4.0,2024,41.756623356,-87.55303151
13731641,12/30/2024 11:30:00 AM,012XX N KILDARE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,25.0,2024,41.903851922,-87.733719967
13732015,10/20/2024 09:00:00 AM,005XX S WELLS ST,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1.0,2024,41.875165557,-87.633648645
13731765,12/09/2024 09:00:00 AM,051XX N KOLMAR AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,17.0,2024,41.974250571,-87.741875062
13731898,11/22/2024 12:00:00 AM,078XX S COLFAX AVE,THEFT,$500 AND UNDER,APARTMENT,False,False,4.0,2024,41.752879083,-87.561406996
13732387,12/15/2024 12:00:00 AM,043XX N KIMBALL AVE,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,17.0,2024,41.959672402,-87.713096633
13732330,11/26/2024 12:30:00 AM,031XX S Lituanica Ave,BURGLARY,UNLAWFUL ENTRY,CHA PARKING LOT / GROUNDS,False,False,9.0,2024,41.83746784,-87.648693994
13734485,12/26/2024 03:00:00 PM,106XX S PERRY AVE,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,5.0,2024,41.701159521,-87.625735338
13731678,12/26/2024 04:24:00 PM,038XX S DR MARTIN LUTHER KING JR DR,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2.0,2024,41.824675709,-87.617013434
13732205,11/22/2024 09:00:00 PM,031XX W 44TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,9.0,2024,41.813608246,-87.702200719
13734617,12/23/2024 05:00:00 PM,013XX S WABASH AVE,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1.0,2024,41.865062409,-87.625777568
13732288,12/20/2024 01:00:00 PM,016XX W Cornelia ave,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,19.0,2024,41.945144622,-87.670388395
13733824,01/05/2024 09:00:00 AM,079XX S SOUTH CHICAGO AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,4.0,2024,,
13734641,12/03/2024 12:00:00 AM,015XX S KENNETH AVE,THEFT,OVER $500,APARTMENT,False,False,10.0,2024,41.859840512,-87.735988797
13732378,06/26/2024 12:00:00 PM,052XX S DORCHESTER AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2.0,2024,41.800206942,-87.591800419
13732021,11/22/2024 09:00:00 AM,045XX W JACKSON BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,11.0,2024,41.876932377,-87.738227419
